"id","version","date_created","last_updated","new_skill"
303,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Archaeology"
304,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Archive research and producing"
305,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Area account motivator."
306,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Area management"
307,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Area payroll controller."
308,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Arithmic competency"
309,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Arm Hold Up in 2003"
310,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Armoured Vehicle Driving and Maintenance Instructor"
311,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Arrears Management "
312,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","art and design"
313,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","art history"
314,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Articulate: communicating effectively verbally is something I enjoy and comes relatively easily to me."
315,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Artist liason"
316,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Arts "
317,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","AS/400"
318,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Asbestos Awareness"
319,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","ASBESTOS REMOVAL TRAINING"
320,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Aseptic Technique"
321,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","ASI Level 1 Surf Coach"
322,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","ASME 9 Pipe welding"
323,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","ASP.NET"
324,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Assembly work,packing"
325,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Assertive"
326,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Assessing needs of people and implementing care required"
327,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Assessing Risks and Support Needs"
328,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Assessors Award"
329,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Asset Disposal (motor Vehicles)"
330,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Assisstant Site Manager"
331,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Assisted the customers with information on the product. Collect merchandise. Organise the product. Organise my department area. Provide training to staff. Picking and packing orders."
332,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Assisting management of restaurant"
333,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Assisting screenwriter and director"
334,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Assisting/teaching others"
335,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Astratis Tour Operator Reservations System"
336,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Athletic"
337,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Attended a central heating controls training programme"
338,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Attended and passed the IOSH Managing Safely course"
339,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Attended and Passed the Management Supervisory Skills course"
340,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Attended and successfully completed the ‘Leading from the Middle’ middle managers training program"
341,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Attended Aqualisa domestic products technical lecture"
342,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Attention Deficit Hyperactivity Disorder trained."
343,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Attention to every details"
344,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Attitude towards work"
345,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","ATV licence"
346,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Audience Awareness"
347,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Audio Editing"
348,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Audio Equipment"
349,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Audio mastering, dynamics processing and EQ"
350,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Audio Typing"
351,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Audit / Quality Feedback"
352,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Audit and Quality Assurance."
353,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Autism, Asperger's Syndrome and Semantic Pragmatic Disorder Trained."
354,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Auto CAD Drafting"
355,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Autodesk - Maya (3D Modelling and Animation Software)"
356,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Autodesk Motion Builder"
357,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Autodesk Mudbox"
358,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Autoelectrical Fault finding."
359,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Automated External Defibrillator Competent"
360,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Automated Tracking Systems Design and Production"
361,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Autonomous Working practice"
362,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","aVCE in ICT"
363,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Aviation Law "
364,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Aviation Medicine "
365,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Avid Editing"
366,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Avionics systems maintenance "
367,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","AWARE OF POLICIES AND PROCEDURES"
368,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Awraness of legislation and Social Policy"
369,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","B2B Sales"
370,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","BA (Hons) - History"
371,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Back Ground to MOPI - 2010"
372,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Backend Programming"
373,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Bag searching"
374,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","BAGGAGE SORTING"
375,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Banking Practices and Procedures"
376,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Banksman/Slinger"
377,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Bar and Hospitality experience"
378,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Bar Management and Cellar Care"
379,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Bar tending skills "
380,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Barazilian Jiu Jitsu"
381,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Barber"
382,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Barbering City Guilds"
383,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Bariatric Course "
384,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Barista Trained"
385,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Barmaid"
386,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Barracuda Catering and kitchen trained"
387,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","barrel changing"
388,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Bartending "
389,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Basel II Capital Management"
390,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Basel III Capital Management"
391,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Basic computer skills"
392,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Basic cooking skills"
393,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Basic electrical skills"
394,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Basic Fire Safety At Work Certificate "
395,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Basic First Aid Skills "
396,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Basic food and hygiene"
397,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Basic I.C.T "
398,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Basic joinery skills"
399,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Basic knowledge of external wall insulation "
400,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Basic life Support Skills"
401,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Basic motorbike maintenance "
402,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","basic plumbing "
403,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Basic Spanish"
404,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","Bathrooms and kitchen fitting"
405,0,"2013-04-29 17:34:17","2013-04-29 17:34:17","beauty level 1"
406,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","beauty level 2"
407,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Beauty Therapy"
408,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Behaviour manager"
409,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Being social with friends/members of public."
410,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Belgian Tax Law"
411,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Below are some of the skills I have acquired."
412,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Bereavement Support including individual and group support."
413,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","BHS stages 1 and 2 "
414,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Bibliographical Citations"
415,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","BII qualified"
416,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","BIIAB Level 2 Units 1 and 2 Achieved"
417,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Bilingual in French and English"
418,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Biology field work"
419,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","bird control/ insect/rodent/molr/rabbits/ offce/paperwork"
420,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Blackberry platform"
421,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Blood cultures - peripheral"
422,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Blowdrying and Styling"
423,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Board and Government level negotiation"
424,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Board reporting"
425,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Boat handling and seamanship"
426,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Boiler servicing and breakdown"
427,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","book keeping skills"
428,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Booking agent"
429,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","BOSIET "
430,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Bought / Sales ledges"
431,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","BPS"
432,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Brain Injury and cognitive behaviour "
433,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","branch managment"
434,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Brand policy leader"
435,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Brand Standards"
436,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Bricklaying"
437,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","BRICKLAYING NVQ 2"
438,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Brickwork"
439,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","British Airways Fares and Ticketing Level 1 and 2"
440,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","British Sign Language"
441,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","British Sign Language course at Level 1"
442,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Bronze DofE"
443,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Brushcutter certificate."
444,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","BTEC Award Level 2"
445,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Bubbley Personality"
446,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Budget and Cost Controls"
447,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Budget mangement with responsibility for a significant budget"
448,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Budget planning/management"
449,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Budgeting and Managing Debt"
450,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Builder"
451,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Building and maintaining computers"
452,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Building Customer Relationships"
453,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Building relationships with key-stake holders, eg PCT, GPs"
454,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","building websites"
455,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Building/Premises Management"
456,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Bullet-pointing of report writting"
457,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Burning, Welding"
458,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Bushcraft Instructor N.C.F.E level 3"
459,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Business and strategic planning"
460,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Business Communication of Tomorrow"
461,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Business continuity plan design, review and testing."
462,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Business Counselling"
463,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Business Dynamics Programme"
464,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Business Intelligence"
465,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Business Leadeship"
466,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Business strategy/strategic thinking"
467,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","BUSINESS WRITING "
468,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","C   programming"
469,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","C sharp"
470,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","C.M.M Inspection of Machined Components"
471,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CAA NPPL "
472,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cabinate construction"
473,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cabling and Distribution"
474,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CAD CAM"
475,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CADRA and AutoCAD drafting experience totaling more than 3000 hours"
476,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Caldes Property Software"
477,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Calender organisation"
478,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","calification abroad nails tehnician"
479,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Calm and determined under pressure"
480,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Camera Man"
481,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Camera Operation (Sony Z3)"
482,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Campbell Scientific datalogger programming"
483,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","can count stocks accurately and quickly"
484,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Can edit photographs professionally"
485,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","can produce graphic designs and illustrations to communicate an idea to work colleagues or clients"
486,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Can program in Cocoa/Objective-C (I have an iPhone app in iTunes)"
487,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Can speak languages Punjabi, English, Hindi fluently"
488,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Can use Microsoft office 2010 including excel, outlook, word"
489,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Can use microsoft publisher, powerpoint, and word."
490,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Can use Sage accounting systems"
491,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Can use software such as adobe flash, adobe photoshop, final cut"
492,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Can work some industrial macheniary"
493,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cannulation "
494,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CAPEX trained"
495,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Capita ONE"
496,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Capital Equipment Sales"
497,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Car owner with full clean UK driving license."
498,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cardiac Surgery Pre and  Post  Operative Course "
499,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Care Management"
500,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Care of Drains (Redivac, Bellovac, Ascitic "
501,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Care Plans and Charts"
502,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CareFirst"
503,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Caring for the elderly to NVQ level 2 standard"
504,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Carpentry skills "
505,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Carpentry/Joinery"
506,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Carpet fitting"
507,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","carry out routine vehicle maintenance"
508,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Carrying out Corrective Maintenance"
509,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Carrying out Preventative Maintenance"
510,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Carrying out Scheduled Mechanical Maintenance"
511,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Carrying out staff appraisals "
512,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Caseload management and reporting"
513,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cash and banking"
514,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cash balancing and reconciliation"
515,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cash Control"
516,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cash handling and banking procedures including EPOS"
517,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cashier skills"
518,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CAT and GENNY"
519,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cat C driving license"
520,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Catheter Care"
521,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cavity Wall Insulation"
522,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CCTV Operator"
523,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CCTV Systems Engineering"
524,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CDM"
525,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cellar Management"
526,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CEN1"
527,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Central Heating design and installation"
528,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","cerficates in manual handling and kinetic lifting"
529,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Certificate in Coaching Skills"
530,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Certificate in Discipline / Unsatisfactory Performance"
531,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Certificate in Sales Promotion"
532,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Certificate of Competence in road haulage."
533,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Certification MEWPs"
534,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Certified Air Conditioning Technician"
535,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Certified Bosch KTS Diagnostic Technician "
536,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Certified for the service and maintenance SABRE Centair and RAS Breathing Apparatus"
537,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Certified NVQ Level 1,2 and 3 in motor vehicle and light commercial"
538,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Certified Vosa MOT Inspector"
539,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Chainsaw, Abrassive Wheel, Power tools"
540,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Change Managment Expertise"
541,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Changing of barrels"
542,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Character design skill"
543,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Checkout Trained"
544,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cheery"
545,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Chef"
546,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","cherry picker driver"
547,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cherry picker licence"
548,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cherry Picker Man Hoist Trained"
549,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Child Care"
550,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Child Development Files"
551,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","child protection training"
552,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Chinese typing/input (Quick)"
553,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Chipping Machine Operator"
554,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cinematography; DOP"
555,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cisco Any Connect"
556,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cisco CLI"
557,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Cisco Packet Tracer"
558,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","cisrs scaffolder advanced"
559,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CITB - CONSTRUCTION IN SKILLS, HEALTH AND SAFTEY"
560,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CITB SMSTS Training"
561,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Citrix Xenapp"
562,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CITY AND GUILDS IN BENCH JOINERY"
563,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","City and guilds in public service (armed services)"
564,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CITY AND GUILDS IN WOOD OCCUPATION CARPENTRY"
565,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CKR1"
566,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Class II HGV with Hi Ab - CSCS Card"
567,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Class One Standard- Steel Erector"
568,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Class Three Standard - Rigger"
569,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Clean driving licence, all categories except HCV."
570,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Clean full U.K. Licence with own car"
571,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Clerical work"
572,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Client Communication"
573,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Climber"
574,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Clinical audit"
575,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CLINICAL PSYCHOLOGY"
576,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Clinical research"
577,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CLINICAL SKILLS:  MALE CATHETERISATION AND SYRINGE DRIVERS"
578,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CMI Level 6 Leading equality and Diversity"
579,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CMI Level 6 Management and Leadership"
580,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CNA 1 Networking Basics certificate."
581,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","CNC lathe programming ( Fanuc Control )"
582,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Coach gymnastics"
583,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Coach trampoline"
584,0,"2013-04-29 17:34:18","2013-04-29 17:34:18","Coaching, Mentoring and development"
585,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Coffee-making"
586,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Coin Slot Training Course"
587,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Collect and distribute information"
588,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","COMCAT1"
589,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","COMCAT2"
590,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","COMCAT3"
591,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","COMCAT5"
592,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Comfortable at working at heights on ladders,tower scaffolds,scissor lifts and working platforms"
593,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Comical"
594,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Commercial and industrial installation"
595,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Commercial gas repairs and servicing "
596,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Commissioning commercial boilers  "
597,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Commitment to the Role"
598,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","COMMODE TAGGING"
599,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Common Assessment Framework"
600,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Commuications Logistics Specialist"
601,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Communicate and converse with other professionals"
602,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Communication and Facilitation"
603,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Communication and Record Keeping"
604,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Communication skills (Job delegating and the training of new staff members)"
605,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Communication Skills - Level 2 Communication Key Skills"
606,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Communication skills - written and verbal"
607,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Communications and IT"
608,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Company Director"
609,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Company Security Officer"
610,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Compassionate, sympathetic and understanding"
611,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Competant and high quality ductwork installation"
612,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Competant at fusion welding"
613,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Competant working using a freezer kit on up to 2 inch pipework"
614,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","competent in H"
615,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Competent IT"
616,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Compex Holder"
617,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Complaince and Risk control"
618,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Complaints / Dispute Resolution "
619,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Compliance Testing"
620,0,"2013-04-29 17:34:19","2013-04-29 17:34:19","Compliant with health and safety inititives"
